LSOA11CD,LSOA21CD,overlap_pct
E01001359,E01001359,100.0
E01009224,E01009224,100.0
E01003508,E01003508,100.0
E01019046,E01019046,100.0
E01009331,E01009331,100.0
E01026172,E01026172,100.0
E01017871,E01017871,100.0
E01021508,E01021508,100.0
E01022248,E01022248,100.0
E01029978,E01029978,100.0
E01009877,E01009877,100.0
E01013135,E01013135,100.0
E01003654,E01003654,100.0
E01018235,E01018235,100.0
E01002279,E01002279,100.0
E01007541,E01007541,100.0
E01007045,E01007045,100.0
E01024554,E01024554,100.0
E01032496,E01032496,100.0
W01000870,W01000870,100.0
E01023605,E01023605,100.0
E01025292,E01025292,100.0
E01003549,E01003549,100.0
E01016751,E01016751,100.0
E01013742,E01013742,100.0
E01024838,E01024838,100.0
W01000066,W01000066,100.0
E01012499,E01012499,100.0
W01001447,W01001447,100.0
E01016843,E01016843,100.0
E01020295,E01020295,100.0
E01002799,E01002799,100.0
E01014773,E01014773,100.0
E01013044,E01013044,100.0
E01029502,E01029502,100.0
E01015121,E01015121,100.0
E01004742,E01004742,100.0
E01029232,E01029232,100.0
E01010078,E01010078,100.0
E01013850,E01013850,100.0
W01001956,W01001956,100.0
E01032111,E01032111,100.0
W01001327,W01001327,100.0
E01001903,E01001903,100.0
E01014301,E01014301,100.0
E01028881,E01028881,100.0
E01015039,E01015039,100.0
E01017793,E01017793,100.0
E01026040,E01026040,100.0
W01001290,W01001290,100.0
E01018375,E01018375,100.0
E01006070,E01006070,100.0
E01007890,E01007890,100.0
E01015220,E01015220,100.0
E01032794,E01032794,100.0
E01006948,E01006948,100.0
E01020009,E01020009,100.0
E01012262,E01012262,100.0
E01009498,E01009498,100.0
E01031936,E01031936,100.0
E01012443,E01012443,100.0
E01027436,E01027436,100.0
E01013426,E01013426,100.0
E01033690,E01033690,100.0
E01031187,E01031187,100.0
E01016993,E01016993,100.0
E01025590,E01025590,100.0
E01021817,E01021817,100.0
E01029440,E01029440,100.0
E01032939,E01032939,100.0
E01028147,E01028147,100.0
E01028491,E01028491,100.0
E01030503,E01030503,100.0
E01028976,E01028976,100.0
E01015231,E01015231,100.0
E01020573,E01020573,100.0
E01001637,E01001637,100.0
E01000942,E01000942,100.0
E01004646,E01004646,100.0
E01026622,E01026622,100.0
E01027415,E01027415,100.0
E01005225,E01005225,100.0
W01000384,W01000384,100.0
E01003916,E01003916,100.0
E01011860,E01011860,100.0
E01000590,E01000590,100.0
E01010128,E01010128,100.0
E01004967,E01004967,100.0
E01021631,E01021631,100.0
W01001494,W01001494,100.0
E01013597,E01013597,100.0
E01023380,E01023380,100.0
E01023624,E01023624,100.0
E01028844,E01028844,100.0
E01017915,E01017915,100.0
E01012687,E01012687,100.0
E01011865,E01011865,100.0
E01008930,E01008930,100.0
E01029183,E01029183,100.0
E01032430,E01032430,100.0
E01029863,E01029863,100.0
E01012417,E01012417,100.0
E01025094,E01025094,100.0
E01016013,E01016013,100.0
E01027530,E01027530,100.0
E01001592,E01001592,100.0
E01015210,E01015210,100.0
E01016134,E01016134,100.0
E01000277,E01000277,100.0
E01018468,E01018468,100.0
E01016094,E01016094,100.0
E01031398,E01031398,100.0
E01030794,E01030794,100.0
E01016470,E01016470,100.0
E01032209,E01032209,100.0
E01028833,E01028833,100.0
E01018474,E01018474,100.0
E01024905,E01024905,100.0
E01030121,E01030121,100.0
E01031019,E01031019,100.0
E01020168,E01020168,100.0
E01027558,E01027558,100.0
E01001602,E01001602,100.0
E01013971,E01013971,100.0
E01016277,E01016277,100.0
E01004336,E01004336,100.0
E01001230,E01001230,100.0
E01031935,E01031935,100.0
E01018359,E01018359,100.0
E01009217,E01009217,100.0
E01022170,E01022170,100.0
E01017646,E01017646,100.0
E01024186,E01024186,100.0
E01032997,E01032997,100.0
E01022696,E01022696,100.0
E01028930,E01028930,100.0
E01009638,E01009638,100.0
E01004369,E01004369,100.0
E01032119,E01032119,100.0
E01018047,E01018047,100.0
E01029971,E01029971,100.0
E01020788,E01020788,100.0
E01016064,E01016064,100.0
E01015431,E01015431,100.0
E01006189,E01006189,100.0
E01020519,E01020519,100.0
E01032656,E01032656,100.0
E01012427,E01012427,100.0
E01031765,E01031765,100.0
E01001288,E01001288,100.0
E01028410,E01028410,100.0
E01020986,E01020986,100.0
E01014193,E01014193,100.0
E01021889,E01021889,100.0
E01017215,E01017215,100.0
E01022181,E01022181,100.0
E01020300,E01020300,100.0
E01015016,E01015016,100.0
E01014824,E01014824,100.0
E01019145,E01019145,100.0
E01032552,E01032552,100.0
E01010472,E01010472,100.0
E01032625,E01032625,100.0
W01000371,W01000371,100.0
E01021982,E01021982,100.0
E01011382,E01011382,100.0
E01025868,E01025868,100.0
E01001867,E01001867,100.0
E01028909,E01028909,100.0
E01026447,E01026447,100.0
E01000727,E01000727,100.0
E01006697,E01006697,100.0
E01021707,E01021707,100.0
E01016364,E01016364,100.0
E01021931,E01021931,100.0
E01002217,E01002217,100.0
E01032676,E01032676,100.0
W01000625,W01000625,100.0
E01033081,E01033081,100.0
E01005363,E01005363,100.0
E01009732,E01009732,100.0
E01029741,E01029741,100.0
E01007001,E01007001,100.0
E01004961,E01004961,100.0
E01020845,E01020845,100.0
E01008202,E01008202,100.0
E01031183,E01031183,100.0
E01017267,E01017267,100.0
E01017040,E01017040,100.0
E01013493,E01013493,100.0
E01020357,E01020357,100.0
E01012473,E01012473,100.0
E01006330,E01006330,100.0
E01022265,E01022265,100.0
E01001336,E01001336,100.0
E01015377,E01015377,100.0
E01012392,E01012392,100.0
E01032315,E01032315,100.0
E01021307,E01021307,100.0
E01020526,E01020526,100.0
E01026582,E01026582,100.0
E01010023,E01010023,100.0
E01010512,E01010512,100.0
E01011320,E01011320,100.0
E01009738,E01009738,100.0
E01033642,E01033642,100.0
E01006065,E01006065,100.0
W01001270,W01001270,100.0
E01013431,E01013431,100.0
E01033653,E01033653,100.0
E01002958,E01002958,100.0
E01017481,E01017481,100.0
E01017029,E01017029,100.0
E01011550,E01011550,100.0
E01000557,E01000557,100.0
E01030279,E01030279,100.0
E01000975,E01000975,100.0
E01031140,E01031140,100.0
W01001753,W01001753,100.0
E01018379,E01018379,100.0
W01001076,W01001076,100.0
E01018357,E01018357,100.0
E01014648,E01014648,100.0
E01020642,E01020642,100.0
E01021463,E01021463,100.0
E01001749,E01001749,100.0
W01000585,W01000585,100.0
E01004972,E01004972,100.0
E01020050,E01020050,100.0
E01030819,E01030819,100.0
E01015590,E01015590,100.0
W01000302,W01000302,100.0
E01032937,E01032937,100.0
E01024173,E01024173,100.0
E01019955,E01019955,100.0
E01018147,E01018147,100.0
E01030344,E01030344,100.0
E01000294,E01000294,100.0
E01009715,E01009715,100.0
E01015836,E01015836,100.0
E01006547,E01006547,100.0
E01007807,E01007807,100.0
E01011748,E01011748,100.0
E01018119,E01018119,100.0
E01007173,E01007173,100.0
E01010860,E01010860,100.0
E01016930,E01016930,100.0
E01027656,E01027656,100.0
E01029801,E01029801,100.0
W01000096,W01000096,100.0
E01005088,E01005088,100.0
E01024952,E01024952,100.0
E01030222,E01030222,100.0
E01012646,E01012646,100.0
E01011427,E01011427,100.0
E01011604,E01011604,100.0
E01014869,E01014869,100.0
E01015880,E01015880,100.0
E01028887,E01028887,100.0
E01025839,E01025839,100.0
E01012225,E01012225,100.0
E01011159,E01011159,100.0
E01031592,E01031592,100.0
E01032319,E01032319,100.0
E01013936,E01013936,100.0
E01000266,E01000266,100.0
W01001332,W01001332,100.0
E01013362,E01013362,100.0
E01030524,E01030524,100.0
E01012976,E01012976,100.0
E01028625,E01028625,100.0
E01028427,E01028427,100.0
E01014654,E01014654,100.0
E01001245,E01001245,100.0
E01015028,E01015028,100.0
E01020641,E01020641,100.0
E01024421,E01024421,100.0
E01028225,E01028225,100.0
E01001420,E01001420,100.0
E01022907,E01022907,100.0
E01012367,E01012367,100.0
E01013984,E01013984,100.0
E01024827,E01024827,100.0
E01030880,E01030880,100.0
E01024042,E01024042,100.0
E01017099,E01017099,100.0
E01007808,E01007808,100.0
E01017446,E01017446,100.0
E01018366,E01018366,100.0
E01030149,E01030149,100.0
E01025436,E01025436,100.0
E01011203,E01011203,100.0
E01016337,E01016337,100.0
E01020770,E01020770,100.0
E01017674,E01017674,100.0
E01009062,E01009062,100.0
E01026800,E01026800,100.0
E01013930,E01013930,100.0
E01027422,E01027422,100.0
E01011071,E01011071,100.0
E01023354,E01023354,100.0
E01013370,E01013370,100.0
E01027987,E01027987,100.0
E01013676,E01013676,100.0
E01005503,E01005503,100.0
E01022765,E01022765,100.0
E01031824,E01031824,100.0
E01007866,E01007866,100.0
W01001364,W01001364,100.0
E01020942,E01020942,100.0
E01000636,E01000636,100.0
E01021809,E01021809,100.0
E01000510,E01000510,100.0
E01000487,E01000487,100.0
E01010783,E01010783,100.0
E01021986,E01021986,100.0
E01010608,E01010608,100.0
E01009437,E01009437,100.0
E01027964,E01027964,100.0
W01001485,W01001485,100.0
E01027601,E01027601,100.0
E01027127,E01027127,100.0
E01031032,E01031032,100.0
E01018008,E01018008,100.0
E01031265,E01031265,100.0
E01028999,E01028999,100.0
E01013129,E01013129,100.0
E01022055,E01022055,100.0
E01014113,E01014113,100.0
E01029559,E01029559,100.0
E01027481,E01027481,100.0
W01000845,W01000845,100.0
E01022054,E01022054,100.0
E01014249,E01014249,100.0
E01013749,E01013749,100.0
E01008636,E01008636,100.0
E01023191,E01023191,100.0
E01014882,E01014882,100.0
E01000093,E01000093,100.0
E01023875,E01023875,100.0
E01023718,E01023718,100.0
E01013008,E01013008,100.0
E01013643,E01013643,100.0
E01007145,E01007145,100.0
E01008255,E01008255,100.0
E01019681,E01019681,100.0
E01011360,E01011360,100.0
E01029680,E01029680,100.0
E01003769,E01003769,100.0
E01019080,E01019080,100.0
E01018107,E01018107,100.0
E01026644,E01026644,100.0
E01012986,E01012986,100.0
E01002429,E01002429,100.0
E01014694,E01014694,100.0
E01007530,E01007530,100.0
E01021161,E01021161,100.0
E01033499,E01033499,100.0
E01025561,E01025561,100.0
E01002628,E01002628,100.0
E01012188,E01012188,100.0
E01005972,E01005972,100.0
E01020688,E01020688,100.0
E01024263,E01024263,100.0
E01024713,E01024713,100.0
E01011612,E01011612,100.0
E01027722,E01027722,100.0
E01030172,E01030172,100.0
E01022295,E01022295,100.0
E01020530,E01020530,100.0
E01003009,E01003009,100.0
E01016208,E01016208,100.0
W01001026,W01001026,100.0
E01014020,E01014020,100.0
E01030189,E01030189,100.0
E01013113,E01013113,100.0
E01001680,E01001680,100.0
E01031304,E01031304,100.0
E01020558,E01020558,100.0
E01017344,E01017344,100.0
E01010087,E01010087,100.0
E01028980,E01028980,100.0
E01003731,E01003731,100.0
E01007008,E01007008,100.0
E01029200,E01029200,100.0
E01028809,E01028809,100.0
E01019250,E01019250,100.0
E01032297,E01032297,100.0
E01002918,E01002918,100.0
E01029498,E01029498,100.0
E01007394,E01007394,100.0
E01013630,E01013630,100.0
E01011399,E01011399,100.0
E01012302,E01012302,100.0
E01002316,E01002316,100.0
E01021764,E01021764,100.0
E01030434,E01030434,100.0
W01001608,W01001608,100.0
E01022194,E01022194,100.0
E01003293,E01003293,100.0
E01015797,E01015797,100.0
W01001389,W01001389,100.0
E01013997,E01013997,100.0
E01015417,E01015417,100.0
E01023084,E01023084,100.0
E01008493,E01008493,100.0
E01006109,E01006109,100.0
E01007218,E01007218,100.0
E01004315,E01004315,100.0
E01018258,E01018258,100.0
E01024345,E01024345,100.0
E01006778,E01006778,100.0
E01032876,E01032876,100.0
W01001294,W01001294,100.0
W01000136,W01000136,100.0
E01008817,E01008817,100.0
E01009393,E01009393,100.0
E01012748,E01012748,100.0
E01023743,E01023743,100.0
E01006736,E01006736,100.0
E01007180,E01007180,100.0
E01033565,E01033565,100.0
E01015743,E01015743,100.0
E01003315,E01003315,100.0
E01021812,E01021812,100.0
E01032591,E01032591,100.0
E01011040,E01011040,100.0
E01021083,E01021083,100.0
E01025272,E01025272,100.0
E01029869,E01029869,100.0
E01014241,E01014241,100.0
E01024988,E01024988,100.0
E01011558,E01011558,100.0
E01014436,E01014436,100.0
E01014150,E01014150,100.0
E01028720,E01028720,100.0
E01014609,E01014609,100.0
E01020137,E01020137,100.0
E01023321,E01023321,100.0
E01006187,E01006187,100.0
E01008698,E01008698,100.0
E01011669,E01011669,100.0
E01014474,E01014474,100.0
E01019766,E01019766,100.0
E01012050,E01012050,100.0
W01001244,W01001244,100.0
E01008194,E01008194,100.0
E01002735,E01002735,100.0
E01005262,E01005262,100.0
E01018523,E01018523,100.0
E01031951,E01031951,100.0
E01014410,E01014410,100.0
E01030940,E01030940,100.0
E01009541,E01009541,100.0
E01002528,E01002528,100.0
E01008233,E01008233,100.0
E01015358,E01015358,100.0
E01014698,E01014698,100.0
E01023984,E01023984,100.0
E01001083,E01001083,100.0
E01013536,E01013536,100.0
E01024704,E01024704,100.0
E01032489,E01032489,100.0
E01011729,E01011729,100.0
E01007715,E01007715,100.0
E01001021,E01001021,100.0
E01000029,E01000029,100.0
E01006790,E01006790,100.0
E01031889,E01031889,100.0
E01011903,E01011903,100.0
E01012547,E01012547,100.0
E01028883,E01028883,100.0
E01023385,E01023385,100.0
E01002478,E01002478,100.0
E01014208,E01014208,100.0
E01028797,E01028797,100.0
E01031111,E01031111,100.0
E01023377,E01023377,100.0
E01001007,E01001007,100.0
E01003956,E01003956,100.0
E01033217,E01033217,100.0
E01005627,E01005627,100.0
E01011607,E01011607,100.0
E01008189,E01008189,100.0
E01016765,E01016765,100.0
E01010959,E01010959,100.0
E01020195,E01020195,100.0
E01033569,E01033569,100.0
E01004456,E01004456,100.0
E01029911,E01029911,100.0
E01017853,E01017853,100.0
W01000053,W01000053,100.0
E01020910,E01020910,100.0
E01027445,E01027445,100.0
E01013060,E01013060,100.0
E01021227,E01021227,100.0
E01007026,E01007026,100.0
E01016920,E01016920,100.0
E01000672,E01000672,100.0
E01013191,E01013191,100.0
E01001508,E01001508,100.0
E01018311,E01018311,100.0
W01000763,W01000763,100.0
E01013197,E01013197,100.0
E01026134,E01026134,100.0
E01017954,E01017954,100.0
W01000377,W01000377,100.0
E01017388,E01017388,100.0
E01029022,E01029022,100.0
E01008590,E01008590,100.0
E01016477,E01016477,100.0
E01024700,E01024700,100.0
E01024075,E01024075,100.0
E01032002,E01032002,100.0
E01024891,E01024891,100.0
E01016488,E01016488,100.0
E01016815,E01016815,100.0
E01017749,E01017749,100.0
E01018097,E01018097,100.0
W01001381,W01001381,100.0
E01010640,E01010640,100.0
E01022418,E01022418,100.0
E01023872,E01023872,100.0
E01027187,E01027187,100.0
E01010409,E01010409,100.0
E01026098,E01026098,100.0
E01030772,E01030772,100.0
E01033109,E01033109,100.0
E01006838,E01006838,100.0
E01012941,E01012941,100.0
E01008916,E01008916,100.0
E01018655,E01018655,100.0
E01015894,E01015894,100.0
W01000594,W01000594,100.0
E01026963,E01026963,100.0
E01012310,E01012310,100.0
W01001415,W01001415,100.0
E01014902,E01014902,100.0
E01002321,E01002321,100.0
E01011333,E01011333,100.0
E01026970,E01026970,100.0
E01016580,E01016580,100.0
E01019935,E01019935,100.0
E01029430,E01029430,100.0
E01020681,E01020681,100.0
E01017716,E01017716,100.0
E01023212,E01023212,100.0
E01013799,E01013799,100.0
E01008668,E01008668,100.0
E01028631,E01028631,100.0
E01004202,E01004202,100.0
E01008894,E01008894,100.0
E01007259,E01007259,100.0
E01027926,E01027926,100.0
E01012376,E01012376,100.0
E01007226,E01007226,100.0
E01003530,E01003530,100.0
E01011167,E01011167,100.0
E01021539,E01021539,100.0
E01007780,E01007780,100.0
E01026041,E01026041,100.0
E01005836,E01005836,100.0
E01000258,E01000258,100.0
E01020615,E01020615,100.0
E01033086,E01033086,100.0
E01004869,E01004869,100.0
E01006197,E01006197,100.0
E01007709,E01007709,100.0
E01022874,E01022874,100.0
E01025516,E01025516,100.0
E01000539,E01000539,100.0
E01018094,E01018094,100.0
E01029097,E01029097,100.0
E01002850,E01002850,100.0
E01001130,E01001130,100.0
E01015801,E01015801,100.0
W01001666,W01001666,100.0
E01025475,E01025475,100.0
E01018990,E01018990,100.0
E01022887,E01022887,100.0
E01010499,E01010499,100.0
E01015199,E01015199,100.0
E01013855,E01013855,100.0
E01003542,E01003542,100.0
E01018472,E01018472,100.0
E01003920,E01003920,100.0
E01028779,E01028779,100.0
E01024614,E01024614,100.0
E01024798,E01024798,100.0
E01022738,E01022738,100.0
E01013788,E01013788,100.0
E01000704,E01000704,100.0
E01016252,E01016252,100.0
E01002473,E01002473,100.0
E01005257,E01005257,100.0
E01010286,E01010286,100.0
E01016756,E01016756,100.0
E01015167,E01015167,100.0
E01031863,E01031863,100.0
E01028161,E01028161,100.0
E01002072,E01002072,100.0
E01018578,E01018578,100.0
E01015969,E01015969,100.0
E01015835,E01015835,100.0
E01027009,E01027009,100.0
E01016858,E01016858,100.0
E01017352,E01017352,100.0
E01010537,E01010537,100.0
E01028013,E01028013,100.0
E01018728,E01018728,100.0
E01002904,E01002904,100.0
E01022875,E01022875,100.0
E01000653,E01000653,100.0
E01027982,E01027982,100.0
W01000800,W01000800,100.0
E01017557,E01017557,100.0
E01023300,E01023300,100.0
E01009588,E01009588,100.0
E01012654,E01012654,100.0
E01015858,E01015858,100.0
E01028458,E01028458,100.0
E01018666,E01018666,100.0
E01020542,E01020542,100.0
E01026954,E01026954,100.0
E01002193,E01002193,100.0
E01024796,E01024796,100.0
E01021447,E01021447,100.0
E01007090,E01007090,100.0
E01003193,E01003193,100.0
E01001990,E01001990,100.0
E01008307,E01008307,100.0
E01006173,E01006173,100.0
E01021162,E01021162,100.0
E01027252,E01027252,100.0
E01006398,E01006398,100.0
E01025463,E01025463,100.0
E01000167,E01000167,100.0
E01014992,E01014992,100.0
E01026855,E01026855,100.0
E01030130,E01030130,100.0
W01000206,W01000206,100.0
E01031065,E01031065,100.0
E01007400,E01007400,100.0
E01030654,E01030654,100.0
E01022820,E01022820,100.0
E01002966,E01002966,100.0
E01013534,E01013534,100.0
E01003811,E01003811,100.0
E01032189,E01032189,100.0
E01009731,E01009731,100.0
E01030691,E01030691,100.0
E01030431,E01030431,100.0
W01000063,W01000063,100.0
E01025661,E01025661,100.0
E01011894,E01011894,100.0
E01030835,E01030835,100.0
E01028557,E01028557,100.0
E01004669,E01004669,100.0
E01027713,E01027713,100.0
W01001854,W01001854,100.0
E01014781,E01014781,100.0
E01028762,E01028762,100.0
E01031848,E01031848,100.0
W01001064,W01001064,100.0
E01000021,E01000021,100.0
E01007159,E01007159,100.0
E01017495,E01017495,100.0
E01007320,E01007320,100.0
E01009749,E01009749,100.0
E01019896,E01019896,100.0
E01030458,E01030458,100.0
E01010738,E01010738,100.0
E01007871,E01007871,100.0
E01004151,E01004151,100.0
W01001661,W01001661,100.0
W01001655,W01001655,100.0
E01021864,E01021864,100.0
E01017628,E01017628,100.0
E01021464,E01021464,100.0
W01001460,W01001460,100.0
W01001561,W01001561,100.0
E01015182,E01015182,100.0
E01015313,E01015313,100.0
E01007006,E01007006,100.0
E01024552,E01024552,100.0
E01025453,E01025453,100.0
E01022798,E01022798,100.0
E01009815,E01009815,100.0
E01019589,E01019589,100.0
E01012974,E01012974,100.0
E01009423,E01009423,100.0
E01009379,E01009379,100.0
E01022227,E01022227,100.0
E01028115,E01028115,100.0
E01028467,E01028467,100.0
E01033737,E01033737,100.0
E01014629,E01014629,100.0
W01000170,W01000170,100.0
E01020532,E01020532,100.0
E01031975,E01031975,100.0
E01022033,E01022033,100.0
W01001600,W01001600,100.0
E01010494,E01010494,100.0
E01018300,E01018300,100.0
E01020560,E01020560,100.0
E01026490,E01026490,100.0
W01000528,W01000528,100.0
E01018916,E01018916,100.0
E01007023,E01007023,100.0
E01024934,E01024934,100.0
E01029072,E01029072,100.0
E01022729,E01022729,100.0
E01016826,E01016826,100.0
E01016937,E01016937,100.0
E01014675,E01014675,100.0
E01008561,E01008561,100.0
E01030689,E01030689,100.0
E01030185,E01030185,100.0
E01018301,E01018301,100.0
E01018372,E01018372,100.0
E01021241,E01021241,100.0
E01029056,E01029056,100.0
E01019981,E01019981,100.0
E01001763,E01001763,100.0
W01001752,W01001752,100.0
E01019821,E01019821,100.0
W01000933,W01000933,100.0
E01027787,E01027787,100.0
E01025046,E01025046,100.0
E01023892,E01023892,100.0
E01029322,E01029322,100.0
E01031214,E01031214,100.0
E01003073,E01003073,100.0
E01013728,E01013728,100.0
E01007443,E01007443,100.0
E01026227,E01026227,100.0
